2011-06-03 12:47:49.907123
location	title	price	value	numBought	url
phoenix	Arrivederci Ristorante	15	30	988	http://www.groupon.com/deals/ristorante-arrivederci?c=all&amp;p=1
phoenix	Salon 7000	30	60	104	http://www.groupon.com/deals/salon-7000?c=all&amp;p=1
phoenix	Sedona's New Day Spa	65	130	52	http://www.groupon.com/deals/sedona-new-day-spa-1?c=all&amp;p=1
phoenix	Toy Town Playcenter	20	40	551	http://www.groupon.com/deals/toy-town-play-center-1?c=all&amp;p=1
phoenix	Amy K Music Company	35	150	21	http://www.groupon.com/deals/amy-k-music-1?c=all&amp;p=1
phoenix	Marvelously Made Photography	30	60	45	http://www.groupon.com/deals/marvelously-made-photography?c=all&amp;p=1
dayton	$99 for $219 at South Beach Resort Hotel	99	219	26	http://www.groupon.com/deals/south-beach-resort-dayton?c=all&amp;p=1
dayton	The Salons At The Greene	25	65	64	http://www.groupon.com/deals/the-salons-at-the-greene?c=all&amp;p=1
dayton	Kanoe Cafe	8	16	33	http://www.groupon.com/deals/kanoe-cafe?c=all&amp;p=1
dayton	Thoma &amp; Sutton Eye Care	25	75	33	http://www.groupon.com/deals/thoma-sutton-eye-care-dayton?c=all&amp;p=1
dayton	Bellbrook Canoe Rental	18	36	360	http://www.groupon.com/deals/bellbrook-canoe-rental?c=all&amp;p=1
dayton	SmartLipo Laser and Cosmetic Center	999	2500	3	http://www.groupon.com/deals/smart-lipo-center-ohio?c=all&amp;p=1
windsor	C$37 for C$75 at Lifetime Wellness Center	37	75	115	http://www.groupon.com/deals/lifetime-wellness-center?c=all&amp;p=1
windsor	Total Recall Retreat	149	325	1	http://www.groupon.com/deals/total-recall-retreat?c=all&amp;p=1
sacramento	$36 for $75 at East2West Massage	36	75	145	http://www.groupon.com/deals/east-to-west-massage-sacramento?c=all&amp;p=1
sacramento	Andy Nguyen's	9	18	538	http://www.groupon.com/deals/andy-nguyen-sacramento?c=all&amp;p=1
sacramento	KGB Kiteboarding	30	60	2	http://www.groupon.com/deals/kgb-kiteboarding-1?c=all&amp;p=1
sacramento	Biba Restaurant	10	20	1907	http://www.groupon.com/deals/biba-sacramento?c=all&amp;p=1
sacramento	Precision Details	60	120	264	http://www.groupon.com/deals/precision-details?c=all&amp;p=1
sacramento	Sacramento Valley Conservancy	20	40	48	http://www.groupon.com/deals/sacramento-valley-conservancy?c=all&amp;p=1
sacramento	Roseville Arts! Blue Line Gallery	25	50	31	http://www.groupon.com/deals/blue-line-gallery-roseville-arts-1?c=all&amp;p=1
sacramento	One Click Pix	20	40	58	http://www.groupon.com/deals/one-click-pix-auburn?c=all&amp;p=1
des-moines	$20 for $40 at Felix &amp; Oscar's	20	40	766	http://www.groupon.com/deals/felix-and-oscars-restaurant-and-pub-2?c=all&amp;p=1
des-moines	PCI Academy	8	17	120	http://www.groupon.com/deals/pci-academy?c=all&amp;p=1
des-moines	Ankeny Lanes	25	60	199	http://www.groupon.com/deals/ankeny-lanes?c=all&amp;p=1
des-moines	Hotel Pattee	119	289	154	http://www.groupon.com/deals/hotel-pattee-dea-moines?c=all&amp;p=1
victoria	C$899 for C$2,240 at Laser Light and Sound	899	2240	30	http://www.groupon.com/deals/euroscape-spa?c=all&amp;p=1
victoria	Metchosin Golf Course &amp; Country Club	28	57	1505	http://www.groupon.com/deals/metchosin-golf-country-club?c=all&amp;p=1
pittsburgh	$35 for $72 at My Little Outback	35	72	381	http://www.groupon.com/deals/my-little-outback-pittsburgh?c=all&amp;p=1
pittsburgh	Copper Zone Tanning	15	50	37	http://www.groupon.com/deals/copper-zone-tanning-7?c=all&amp;p=1
pittsburgh	Pittsburgh's Pennsylvania Motor Speedway	39	83	23	http://www.groupon.com/deals/pittsburghs-pa-motor-speedway-1?c=all&amp;p=1
pittsburgh	Colonial Crossings	225	597	1	http://www.groupon.com/deals/colonial-crossings-pittsburgh?c=all&amp;p=1
pittsburgh	Cherry Creek Golf Club	40	82	255	http://www.groupon.com/deals/cherry-creek-golf-club?c=all&amp;p=1
pittsburgh	DSM Bedding	50	200	20	http://www.groupon.com/deals/dsm-bedding?c=all&amp;p=1
pittsburgh	Lenzner Coach Lines	10	20	263	http://www.groupon.com/deals/lenzner-coach-lines?c=all&amp;p=1
pittsburgh	Lon Micheals Wellness Spa &amp; Salon	35	75	256	http://www.groupon.com/deals/lon-michaels-salon?c=all&amp;p=1
pittsburgh	Mountain Mama's Kayak &amp; Bike Rentals	16	32	64	http://www.groupon.com/deals/mountain-mamas-kayak-and-bike-rentals?c=all&amp;p=1
pittsburgh	Pittsburgh Fit Body Boot Camp	49	348	165	http://www.groupon.com/deals/pittsburgh-fit-body-boot-camp?c=all&amp;p=1
pittsburgh	Powers Collectibles	245	469	19	http://www.groupon.com/deals/powers-collectibles-pittsburgh?c=all&amp;p=1
pittsburgh	Polished Image Detail &amp; Tint	79	200	47	http://www.groupon.com/deals/polished-image-detail-tint?c=all&amp;p=1
pittsburgh	The Epicure’s Palate	99	199	60	http://www.groupon.com/deals/epicures-palate?c=all&amp;p=1
ventura-county	$15 for $30 at Wheel Fun Rentals	15	30	73	http://www.groupon.com/deals/wheel-fun-rentals-ventura?c=all&amp;p=1
ventura-county	Relative Hair &amp; Sun	17	35	27	http://www.groupon.com/deals/relative-hair-and-sun?c=all&amp;p=1
ventura-county	Paintball USA	20	55	56	http://www.groupon.com/deals/paintball-usa-ventura?c=all&amp;p=1
san-antonio	$25 for $50 at Texas de Brazil	25	50	882	http://www.groupon.com/deals/texas-de-brazil-san-antonio-1?c=all&amp;p=1
san-antonio	Prestige Carpet Cleaning and Floor Care	160	428	5	http://www.groupon.com/deals/prestige-carpet-cleaning?c=all&amp;p=1
san-antonio	Don Strange Ranch	99	208	38	http://www.groupon.com/deals/dsracc?c=all&amp;p=1
san-antonio	Hunter's Chem-Dry	89	250	190	http://www.groupon.com/deals/hunters-chem-dry-san-antonio?c=all&amp;p=1
san-antonio	Marble Slab Creamery	6	12	4524	http://www.groupon.com/deals/marble-slab-creamery-san-antonio?c=all&amp;p=1
san-antonio	Alpha CrossFit	39	200	72	http://www.groupon.com/deals/alpha-cross-fit?c=all&amp;p=1
san-antonio	Lajitas Golf Resort &amp; Spa	95	189	5	http://www.groupon.com/deals/lajitas-golf-resort-spa-1?c=all&amp;p=1
billings	$15 for $35 at Fancy Fortune Cookies	15	35	5	http://www.groupon.com/deals/fancy-fortune-cookies-billings-1?c=all&amp;p=1
billings	Erin Condren	25	50	9	http://www.groupon.com/deals/erin-condren-billings?c=all&amp;p=1
billings	Alpine Theatre Project	14	32	14	http://www.groupon.com/deals/alpine-theatre-project?c=all&amp;p=1
chattanooga	$99 for $300 at Affordable Botox of Chattanooga	99	300	23	http://www.groupon.com/deals/affordable-botox-of-chattanooga?c=all&amp;p=1
chattanooga	ScanMyPhotos.com	29	99	87	http://www.groupon.com/deals/scanmyphotos-chattanooga?c=all&amp;p=1
chattanooga	Lulu.com	10	25	147	http://www.groupon.com/deals/lulu-chattanooga?c=all&amp;p=1
chattanooga	"Glamour" Magazine 	6	12	70	http://www.groupon.com/deals/glamour-magazine-chattanooga-1?c=all&amp;p=1
chattanooga	Camp Vesper Point	99	210	7	http://www.groupon.com/deals/camp-vesper-point?c=all&amp;p=1
wilmington-newark	$39 for $119 at Fenkell Automotive Services	39	119	59	http://www.groupon.com/deals/fenkell-automotive-services-1?c=all&amp;p=1
wilmington-newark	Mile High Steak &amp; Seafood	25	50	269	http://www.groupon.com/deals/mile-high-steak-seafood?c=all&amp;p=1
wilmington-newark	Independence Helicopters	199	399	2	http://www.groupon.com/deals/independence-helicopters-2?c=all&amp;p=1
wilmington-newark	Renove Med Spa	150	450	20	http://www.groupon.com/deals/renove-med-spa-wilmington?c=all&amp;p=1
midland-odessa	$6 for $12 at Barb's Boutique	6	12	0	http://www.groupon.com/deals/barbs-boutique?c=all&amp;p=1
midland-odessa	OrigAudio	19	40	7	http://www.groupon.com/deals/origaudio-midland-odessa-2?c=all&amp;p=1
midland-odessa	Bandals Footwear	30	75	26	http://www.groupon.com/deals/bandals-midland?c=all&amp;p=1
colorado-springs	$82 for $165 at Elements Therapeutic Massage Colorado Springs	82	165	35	http://www.groupon.com/deals/elements-colorado-springs?c=all&amp;p=1
colorado-springs	Car Care 2000	24	49	288	http://www.groupon.com/deals/car-care-2000?c=all&amp;p=1
lakeland	$17 for $35 at Action Paintball	17	35	41	http://www.groupon.com/deals/action-paintball-lakeland-fla?c=all&amp;p=1
lakeland	Image Sun Tanning Centers	16	32	32	http://www.groupon.com/deals/image-sun?c=all&amp;p=1
lakeland	Smokin' Jim's House of Barbecue	5	10	42	http://www.groupon.com/deals/smokin-jims-house-of-barbecue?c=all&amp;p=1
lakeland	The Weinstock Laser Eye Center	2495	4990	11	http://www.groupon.com/deals/the-weinstock-laser-eye-center-2?c=all&amp;p=1
dallas	$25 for $50 at Texas de Brazil	25	50	1355	http://www.groupon.com/deals/texas-de-brazil-dallas-1?c=all&amp;p=1
dallas	Crump's Garden	20	40	19	http://www.groupon.com/deals/crumps-garden?c=all&amp;p=1
dallas	Siena Massage	39	90	730	http://www.groupon.com/deals/siena-massage-dallas-3?c=all&amp;p=1
dallas	Tiff's Treats	10	20	822	http://www.groupon.com/deals/tiffs-treats-dallas-texas?c=all&amp;p=1
dallas	Kwik Kar Lube &amp; Tune	14	29	316	http://www.groupon.com/deals/kwik-kar-lube-tune-dallas?c=all&amp;p=1
dallas	Grapevine Opry	7	15	185	http://www.groupon.com/deals/grapevine-opry?c=all&amp;p=1
dallas	Pandora's Secret Spa	25	65	1911	http://www.groupon.com/deals/pandoras-secret-spa-at-horizon-spa-and-massage?c=all&amp;p=1
dallas	Gold Salon &amp; Spa	12	30	852	http://www.groupon.com/deals/gold-salon-and-spa?c=all&amp;p=1
dallas	Oil and Cotton	20	40	141	http://www.groupon.com/deals/oil-and-cotton?c=all&amp;p=1
dallas	Three by The Quill Pen	10	60	113	http://www.groupon.com/ch/home-and-garden/deals/three-by-the-quill-pen?c=all&amp;p=1
dallas	Hybrid Light	30	60	76	http://www.groupon.com/ch/home-and-garden/deals/hybrid-light-dallas?c=all&amp;p=1
dallas	Natural Environments Landscaping	249	500	30	http://www.groupon.com/ch/home-and-garden/deals/natural-environments-landscaping?c=all&amp;p=1
dallas	Oxi Fresh Carpet Cleaning	59	120	90	http://www.groupon.com/ch/home-and-garden/deals/oxi-fresh-dallas?c=all&amp;p=1
dallas	SunSetter Awnings	99	600	8	http://www.groupon.com/ch/home-and-garden/deals/sunsetter-products-dallas?c=all&amp;p=1
dallas	Hirsch's Specialty Meats	15	30	2000	http://www.groupon.com/deals/hirschs-specialty-meats?c=all&amp;p=1
wichita	$37 for $75 at Massage by Josi and Tree of Life Massage Therapy	37	75	176	http://www.groupon.com/deals/massage-by-josi?c=all&amp;p=1
wichita	Pump It Up, The Inflatable Party Zone	8	25	635	http://www.groupon.com/deals/pump-it-up-wichita-1?c=all&amp;p=1
wichita	Louise C. Murdock Theatre	12	24	62	http://www.groupon.com/deals/murdock-theatre?c=all&amp;p=1
rio-grande-valley	$28 for $80 at Maximo Products	28	80	22	http://www.groupon.com/deals/maximo-rio-grande-valley-1?c=all&amp;p=1
rio-grande-valley	Photobook America	35	115	32	http://www.groupon.com/deals/photobook-america-rio-grande-valley?c=all&amp;p=1
ottawa	C$45 for C$90 at Le Nouveau Club de Golf Gatineau	45	90	425	http://www.groupon.com/deals/new-gatineau-golf-club?c=all&amp;p=1
ottawa	Ottawa Segway Tours	25	56	457	http://www.groupon.com/deals/segway-ottawa-gatineau?c=all&amp;p=1
ottawa	Therien Jiu-Jitsu &amp; Kickboxing	19	120	27	http://www.groupon.com/deals/therien-jiu-jitsu-and-kickboxing?c=all&amp;p=1
ottawa	Ace of Blades	42	85	8	http://www.groupon.com/deals/ace-of-blades?c=all&amp;p=1
ottawa	Chironex Motorsports Inc.	2520	4199	1	http://www.groupon.com/deals/chironex-motorsports-ottawa?c=all&amp;p=1
fayetteville	$35 for $84 at Larger Than Life Prints	35	84	30	http://www.groupon.com/deals/larger-than-life-prints-fayetteville?c=all&amp;p=1
buffalo	$20 for $40 at Amici Ristorante	20	40	575	http://www.groupon.com/deals/amici-ristorante?c=all&amp;p=1
buffalo	Toddle Town &amp; More	15	30	10	http://www.groupon.com/deals/toddle-town-and-more?c=all&amp;p=1
buffalo	Applegate Dental	59	270	17	http://www.groupon.com/deals/applegate-dental?c=all&amp;p=1
buffalo	Total Automotive	39	82	37	http://www.groupon.com/deals/total-automotive?c=all&amp;p=1
buffalo	Buffalo Tours	10	20	366	http://www.groupon.com/deals/buffalo-tours-1?c=all&amp;p=1
buffalo	Coit Services Buffalo	54	184	60	http://www.groupon.com/deals/coit-services-buffalo?c=all&amp;p=1
buffalo	Tea District	12	25	22	http://www.groupon.com/deals/tea-district-buffalo?c=all&amp;p=1
buffalo	Tikkr	49	120	43	http://www.groupon.com/deals/tikkr-buffalo?c=all&amp;p=1
buffalo	Roger Tory Peterson Institute of Natural History	20	45	1	http://www.groupon.com/deals/roger-tory-peterson-institute-of-natural-history?c=all&amp;p=1
buffalo	Summit Fitness Center	49	129	51	http://www.groupon.com/deals/summit-fitness-center?c=all&amp;p=1
buffalo	Mountain Glacier	25	60	3	http://www.groupon.com/deals/mountain-glacier-buffalo?c=all&amp;p=1
allentown-reading	$99 for $368 at American Hairlines	99	368	21	http://www.groupon.com/deals/american-hairlines-allentown-pa?c=all&amp;p=1
allentown-reading	The Fresh Diet	29	60	9	http://www.groupon.com/deals/the-fresh-diet-allentown?c=all&amp;p=1
allentown-reading	Sticks and Stones	65	140	3	http://www.groupon.com/deals/sticks-and-stones-allentown?c=all&amp;p=1
allentown-reading	Skirmish USA	24	54	45	http://www.groupon.com/deals/skirmish?c=all&amp;p=1
allentown-reading	The Video Editor	20	40	52	http://www.groupon.com/deals/the-video-editor-allentown-1?c=all&amp;p=1
allentown-reading	Nutty Guys	10	25	56	http://www.groupon.com/deals/nutty-guys-allentown-reading?c=all&amp;p=1
allentown-reading	Simpson House Tea Room	12	24	187	http://www.groupon.com/deals/simpson-house-tea-room?c=all&amp;p=1
allentown-reading	"Game &amp; Fish" Magazine 	8	18	59	http://www.groupon.com/deals/game-and-fish?c=all&amp;p=1
